type,sess_id,speaker_1_id,query,speaker_2_id,reply,system_response,gen_reply
test,3-02783-3,41214,고기를 좋아하는군요 제 아들은 편식이 심해서 도시락싸는것도 고민이 엄청되네요.전 그냥 김밥만으로도 행복했는데 말이죠.,10849,그러시군요~ 맞아요 저 어릴때도 김밥만 있어도 잘먹었던 것 같아요~,맞아요 김밥은 정말 맛있죠. 저는 이만 일이 있어서 가볼게요.,맞아요 김밥은 정말 맛있죠. 저는 이만 일이 있어서 가볼게요.
test,3-02783-3,41214,요즘 초등학교는 이것저것 수업도 많고 아이들의 흥미와 재미를 많이 끌어 내는거 같아서 좋아요,10849,그러게요 전보다 수업의 체험도는 높아진것같아요,맞아요 저도 초등학교때는 아이들 가르치느라 힘들었는데 요즘은 아이들 가르치면서 재밌게 놀고 있어요,맞아요 저도 초등학교때는 아이들 가르치느라 힘들었는데 요즘은 아이들 가르치면서 재밌게 놀고 있어요
test,3-02783-3,41214,제가 어릴땐 특활수업이 다였는데 요즘엔 방과후 수업이라고 해서 다양한걸 경험하게 해줘요.,10849,아 그런가요? 신기하네요~ 저 어릴땐 없었는데,그렇군요~ 저는 초등학교때부터 방과후 수업으로 받은게 제일 기억에 남아요~,그렇군요~ 저는 초등학교때부터 방과후 수업으로 받은게 제일 기억에 남아요~
test,3-02783-3,41214,특활 같은수업을 더 전문성에 집중해서 수업과목을 하더라구요. ,10849,그렇군요~ 그게 더 요즘아이들에겐 좋을 거 같아요,그렇군요~ 저는 이만 일이 있어서 가볼게요~,그렇군요~ 저는 이만 일이 있어서 가볼게요~
test,3-02783-3,41214,고학년엔 학교에서 수업이 많았었나요?,10849,갈수록 더 많아졌던 것 같아요,네네 학교에서 수업이 많았어요! ᄒᄒ 저는 이만 공부하러 가볼게요!,네네 학교에서 수업이 많았어요! ᄒᄒ 저는 이만 공부하러 가볼게요!
test,3-03665-3,31848,일주일만에 연락드리네요. 어떻게 지내셨나요?,20929,개학하고 바쁜 1주일을 보냈습니다! 남자친구와 하루하루가 즐거울 때 아닌가요?,저는 잘 지냈어요. <unk>이름<unk>은요?,저는 잘 지냈어요. 이름은요?
test,3-03665-3,31848,네 저는 그동안 남자친구와 데이트를 하면서 잘 지냈어요!,20929,그렇군요. 남자친구분이랑 추천했던 노래방에 가보셨나요? ,오 데이트 좋죠. 데이트 잘 하셨나요?,오 데이트 좋죠. 데이트 잘 하셨나요?
test,3-43207-3,10381,반갑습니다! ㅋㅋ 하루가 지났어요! 저는 어제 교회 다녀왔네용~,21293,그러시군요 ㅎㅎ 벌써 하루가 지났다니 신기하네요. 오늘은 무얼하시나요?,아 그러셨군요~ ᄒᄒ 저는 오늘도 학교 다녀왔어요! ᄒᄒ,아 그러셨군요~ ᄒᄒ 저는 오늘도 학교 다녀왔어요! ᄒᄒ
test,3-43207-3,10381,ㅋㅋ저는 오늘 아무것도 안 하는 날입니다! ㅜㅜ어제 힘들었거든요~,21293,아하! 저는 오늘 좋아하는 일을 하게 되어서 정말 기뻐요!,아이고.. 힘드셨겠어요ㅠㅠ 저는 요즘 매일 열등감을 느껴요..,아이고.. 힘드셨겠어요ㅠㅠ 저는 요즘 매일 열등감을 느껴요..
test,3-43207-3,10381,오 ㅋㅋ정말이세요? 그러면 그쪽은 지금 어떤 일 하시는건가요??,21293,저는 최근에 영양 사업을 하나 시작하려고 준비 중이에요. 돈을 잘 벌고 싶어서요!,저는 지금 대학생이에요! 님은요?,저는 지금 대학생이에요! 님은요?
test,3-43207-3,10381,와 ㅋㅋ진짜요? 그쪽은 참으로다가 대범하시고 호연지기를 타고나셨다는 생각이 들고 있습니다! ㅋㅋ존경스럽다는 생각이 드네요~,21293,"아 ㅋㅋㅋ 그 정도는 아닙니다, 단순히 돈을 좀 벌고 싶은데 방법이 없을까해서요..!",하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하 저는 이제 곧 점심시간이네요! 그럼 저는 이만 밥먹을 시간이네요!,하하하 저는 이제 곧 점심시간이네요! 그럼 저는 이만 밥먹을 시간이네요!
test,3-43207-3,10381,ㅎㅎ그러시군요! 인간의 본성 중 하나가 물욕이라는데 이것에 충실하신 모습을 보니 저도 본능적인 삶을 살아야겠다는 생각이 절로 들고 있어서 참 부끄럽습니다 ㅜㅜ,21293,우와.. 그런가요? 인간의 욕망이란 것은 잘 모르고 있었네요. 근데 문제가 하나 있어서 아쉬워요 ㅠㅠ,저도요!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,저도요!!!
test,3-43207-3,10381,오오 정말이신가요? ㅋㅋ 인간의 삶은 문제의 직면과 해결의 연속이라고 합니다! ㅋㅋ어떤 문제를 겪고 계시는 건지는 몰라도 참으로다가 안타깝습니다 ㅜㅜ,21293,"제가 사업을 하고 싶은데, 어떤 구조로 돌아가는 건지 전혀 모르고 있어서요 ㅠㅠ","저는 요즘, 가끔 남의 시선이 의식되서 그런지 매일 남의 시선이 의식되네요.","저는 요즘, 가끔 남의 시선이 의식되서 그런지 매일 남의 시선이 의식되네요."
test,3-43207-3,10381,ㅜㅜ그건 저도 몰라서 이렇다 할 답을 드릴수가 없군요!,21293,그렇군요 ㅎㅎ 어쩔 수 없죠. 제가 책을 읽고 열심히 움직이면서 배워야할 것 같아요..!! 저는 이만 공부하러 갈게요~,네네 ᄒᄒ 저는 이만 일이 있어서 가볼게요!,네네 ᄒᄒ 저는 이만 일이 있어서 가볼게요!
test,3-09880-3,21733,안녕하세요 1주일만에 다시 연락드려요! 날씨가 갑자기 많이 추워졌는데 잘 지내시나요?,41849,"네, 날씨가 갑자기 많이 추워졌네요~저는 잘 지내고 있답니다. 님도 잘 지내고 계시죠?<u>연습하고 계시다는 대학 졸업 연주회는 잘 준비되고 있으신가요?",네 잘 지냈어요. 날씨가 갑자기 추워졌네요.,네 잘 지냈어요. 날씨가 갑자기 추워졌네요.
test,3-09880-3,21733,네네 이번주부터 매일매일 밤 10시까지 연습하면서 준비하고 있어요. 좀 있으면 기말고사도 준비해야 하는데 살짝 걱정되네요ㅠㅠ,41849,10시까지 연습에 기말고사 준비에 고생이 많아요!,아이고.. 그래도 열심히 하셔야죠! 저는 이제 자러 가야겠어요!,아이고.. 그래도 열심히 하셔야죠! 저는 이제 자러 가야겠어요!
test,3-09880-3,21733,그래도 대학교는 제가 원하는 공부를 폭넓게 할 수 있어서 정말 좋은 것 같아요. 저는 고등학교를 예고가 아니라 일반고등학교를 나와서 예고 나온 친구들이 좀 부러웠거든요.,41849,긍정적이신게 보기 좋아요~혹시 대학교 졸업 후 진로는 생각하고 계신가요?,아하 그렇군요~ 저도 고등학교 졸업하면 바로 취업할 수 있을거에요!,아하 그렇군요~ 저도 고등학교 졸업하면 바로 취업할 수 있을거에요!
test,3-09880-3,21733,네 저는 대학원에 진학해서 음악치료를 좀 더 공부 해 볼 생각이에요.,41849,멋지네요 벌써 향 후 진로까지 정해 놓은 모습이^^저희딸은 뭘하고 있는지 ㅋㅋ,음악치료요? 어떤 음악치료요?,음악치료요? 어떤 음악치료요?
test,3-29158-3,41453,안녕하세요? 35시간만이네요! 잘 지내셨나요?,50802,35시간 동안 저도 정신없었네요 . 자주 초조하다고하셨는데 요즘은 괜찮아지셨나요?,네 잘 지냈어요~ 저는 요즘도 가끔 화가 나네요,네 잘 지냈어요~ 저는 요즘도 가끔 화가 나네요
test,3-29158-3,41453,요즘은 편안한편입니다. 혹시 고양이는 좋아하세요? 제 친구는 고양이를 세 마리나 키운답니다.,50802,저는 고양이를 그리 좋아하는 편은 아닌데 주위 친구들을 보면 많이들 키우더라구요. ,저는 강아지 좋아해요! 저는 요즘 매일 열등감을 느껴서 그런지 매일 열등감을 느껴요,저는 강아지 좋아해요! 저는 요즘 매일 열등감을 느껴서 그런지 매일 열등감을 느껴요
test,3-29158-3,41453,친구의 스마트폰에는 자녀 사진들 보다는 고양이 사진만 가득 하더라구요~,50802,맞아요 고양이가 은근히 키우는 재미가 있다고 들었어요,아 정말요? 저도 고양이 사진 많이 찍었어요!,아 정말요? 저도 고양이 사진 많이 찍었어요!
test,3-49698-3,10277,3시간동안 뭐하고 계셧어요? 저는 운동하고 있어요,21142,아 저는 3시간 동안 낮잠을 잤네요 혹시 애완동물을 키우시나요?,저는 지금 TV 보고 있었어요!,저는 지금 TV 보고 있었어요!
test,3-49698-3,10277,전에 말했듯이 포메라니안을 키우고 있어요 ,21142,아 맞네요 저는 강아지를 안고 자면 잠이 잘 올것 같네요,말티푸 너무 귀엽겠네요! 저는 이만 일이 있어서 가볼게요!,말티푸 너무 귀엽겠네요! 저는 이만 일이 있어서 가볼게요!
test,3-08147-3,51577,벌써 6일이나 지났네요. 제 친구는 강아지를 키우는데 암컷인데 몇 년 전에 중성화 수술 시키던데 중성화 수술 시키는 것에 대해 어떻게 생각 하세요?,41825,"암컷은 오히려 중성화를 시켜주는 게 더 오래 살고 잔병치례도 없다고 들었어요. 사실유무는 확실하진 않지만, 저는 좋게 생각해요.",중성화수술이라니 너무 귀엽네요! 저는 중성화수술은 잘 안하는 편이에요!,중성화수술이라니 너무 귀엽네요! 저는 중성화수술은 잘 안하는 편이에요!
test,3-08147-3,51577,저도 그래요. 수술 안하면 유방암 걸릴 수 있다더라고요. 그러니 해야겠죠.,41825,"그렇구나. 중성화를 안 하려면 교배를 하는 게 좋다던데, 자유롭게 동물들끼리 무리지어 사는 시대가 아니니... 어쩔 수 없는 부분은 타협해야 맞는 것 같아요. 그래서 보호소에 들어온 아이들도 중성화 일부러라도 시키는 것 같아요.",네네 그래서 수술 안하면 유방암 걸리더라구요,네네 그래서 수술 안하면 유방암 걸리더라구요
test,3-08147-3,51577,"에고 그런거 보면 인간이 너무 이기적인거 같아요. 반려동물을 키울려면 님 말대로 짝도 지어주고 짝짓기도 할 수 있는 환경일 때 키우시면 좋겠네요. <u>저도 반려동물 키워 볼까 생각도 했었는데, 진짜 생각 많이 해서 키우던지 해야겠네요.",41825,"사람처럼 한 마리만 낳는 것도 아니니, 어릴 땐 귀여운 강아지들이 많이 생겨서 좋았는데 정말 빨리 자라고 귀여움도 잠깐이고 책임감은 더욱 커지는 것 같아요.",맞아요! 저도 반려동물을 키우고 싶지만 여건이 안되서 못키우겠더라구요..,맞아요! 저도 반려동물을 키우고 싶지만 여건이 안되서 못키우겠더라구요..
test,3-08147-3,51577,"주변에 고양이 키우는분 계시나요? 저희 언니네서 고양이 키우는데, 집이나 사람까지 할퀴어서 저는 고양이는 못 키우겠어요.  ",41825,친구 두 명이 고양이를 키워서 본 적 있어요! 저는 고양이도 좋아해요. 많이 사나웠나봐요?,저는 고양이를 키우고 있어요. 고양이도 귀엽죠.,저는 고양이를 키우고 있어요. 고양이도 귀엽죠.
test,3-08147-3,51577,제가 보기엔 사나운데 언니는 그래도 이쁘다네요. 그렇게 할퀴고 해도 자식 같은가봐요,41825,저는 고양이 젤리발바닥 귀엽던데. 강아지들도 발바닥 꾸순내가 좋더라구요. ,아하 그렇군요~ 저는 이만 일이 있어서 가볼게요~,아하 그렇군요~ 저는 이만 일이 있어서 가볼게요~
test,3-10909-3,41400,마지막 대화나눈지 거의 7시간이 지났네요. 뭐하고 계시나요?,51040,일하고 있었어요. 택시 한대가 고장나서 들어왔거든요.,저는 지금 막 저녁을 먹고 있었어요.,저는 지금 막 저녁을 먹고 있었어요.
test,3-10909-3,41400,아 그렇군요. 바쁘시겠어요~ 저는 잠깐 병원에 와있어요. 감기기운이 조금 있어서^^;<u>여기 오는데도 택시 타고 왔는데 생각보다 빨리 도착했어요.,51040,감기 조심하세요. 요즘 코로나로 오인받기 쉬워서 더 조심해야 한답니다.,택시요금도 만만치 않더라구요,택시요금도 만만치 않더라구요
test,3-10909-3,41400,맞아요; 병원에 사람도 많고 직원들도 다들 바쁘시네요.<u>다행히 열은 없는 감기초기라서 약만 지었어요. <u>올때는 택시가 빨리 잡히더니 집에 가려니 도통 오질 않네요..,51040,택시 기사 인력이 많이들 배달 업종으로 이직해서 택시가 많이 줄었다 하더라구요. 아무래도 임금 때문이겠죠.,택시가 빨리 잡히면 좋겠네요. 저는 이만 일이 있어서 가볼게요.,택시가 빨리 잡히면 좋겠네요. 저는 이만 일이 있어서 가볼게요.
test,3-10909-3,41400,오..정말요? 들어본것 같긴해요. 택배 쪽으로도 많이들 옮기셨다고 하더라구요. 호출료가 워낙 오르기도 하고..,51040,머지않은 미래에 택시라는 대중교통이 없어질지도 모른다는 생각이 드네요.,맞아요 택배비도 많이 올랐어요,맞아요 택배비도 많이 올랐어요
test,3-10909-3,41400,그럴수도 있겠어요~ 자율주행도 발달하고 있고해서^^,51040,그러니까요. 자율주행으로 부르면 집앞으로 오고 목적지에 내려주고 혼자 사라지는 무인 택시가 떠올랐어요.,자율주행이라니 신기하네요! 저는 이만 일이 있어서 가볼게요!,자율주행이라니 신기하네요! 저는 이만 일이 있어서 가볼게요!
test,3-10909-3,41400,아직은 상상이지만 머지않은 이야기 같기도해요~ 정체현상도 줄이고 배기가스도 나오지않는 미래택시두요.,51040,기술이 급속도로 발전하니 정말 머지 않은 미래가 되겠네요. 자동차 정비원인 저는 일이 좀 줄어들지도 모르겠네요.,맞아요~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,맞아요~~~
test,3-61812-3,50340,벌써 2주가 지났네요. 저는 지금이 부동산 매매 적기인 것 같아서 조금 바쁘게 돌아다녔습니다.,22689,매매적기인가요? 집값이 떨어져서 그런가요?,그러게요~~~~ 2주동안 잘 지내셨나요?,그러게요~~~ 2주동안 잘 지내셨나요?
test,3-61812-3,50340,이렇게 떨어진 적이 없었던 것 같아요. 마음 같아서는 최대한 비싸게 팔고 싸게 매매하고 싶네요. 20대 이시니 아직 많이 와 닿지 않죠?,22689,"네,,항상 그런쪽으로 공부를 하고싶어도 엄두가 안나더라고요,,","네, 맞아요. 저도 20대 때는 많이 싸웠는데 요즘은 많이 안 좋은 것 같아요.","네, 맞아요. 저도 20대 때는 많이 싸웠는데 요즘은 많이 안 좋은 것 같아요."
test,3-61812-3,50340,"저도 그때는 부동산에 대한 생각은 전혀 없었고, 결혼해서도 초창기에는 대출해서 집을 산다는 건 생각도 못했어요.",22689,아 그런데 50대시면 이제 세상에 눈이 빠삭할것같네요 저는 이년전에 주택청약이됐어요 근데 들어가야하나마나 고민이랍니다,저도 아직은 없는데.. 님은 결혼하셨나요?,저도 아직은 없는데.. 님은 결혼하셨나요?
test,3-11014-3,20483,벌써 일주일이 지나갔네요. 잘 지내고 계시죠 ? ,21030,네 저야 잘 지내고 있죠. 잘 지내셨나요.??,네 잘 지냈어요. 저는 요즘에 코로나에 걸려서 격리 중이에요.,네 잘 지냈어요. 저는 요즘에 코로나에 걸려서 격리 중이에요.
test,3-58358-3,34907,안녕하셨어요. 4일만에 뵙네요! 저 OTT에서 SF중에 명작을 보고 왔어요!,60803,4일간 잘 지내셨어요? 명작을 보셨다니 궁금하네요 내용이 어떤 내용인지? ,오 명작이요? 어떤 명작이죠?,오 명작이요? 어떤 명작이죠?
test,3-58358-3,34907,"네, 아마 아실 거 같아요. 세계가 멸망해서 시공간의 틈으로 들어가서 과거의 잘못을 고쳐서 인류를 구하는 내용이에요. ",60803,어벤져스 말인가요? 저도 그 영화 봤어요 인구의 50%가 사라지는 영화 말이죠?,아 정말요? 저도 그게 제일 문제인 것 같아요.,아 정말요? 저도 그게 제일 문제인 것 같아요.
