type,sess_id,speaker_1_id,speaker_2_id,query,reply,n_turn,system_response,gen_reply
test,3-15068-3,20370.0,22697.0,안녕하세요? 6일만에 대화하네요. 잘 지내셨어요? 요즘 이동수단으로 전동킥보드 타는사람이 많더라구요.<unused1>네. 잘보냈습니다. 전동킥보드 타는 분들 점점늘어나는데 안전문제가 걱정스럽기도 해요 <unused1>맞아요. 킥보드 타고 사고나는 경우가 많더라구요. 속도도 꽤 빠르구요.<unused1>그렇죠. 그런데 안전모를 쓰고 타시는 분들은 별로 못본 것 같아요. @이름1@님은 전기 자전거는 이용해보셨나요?<unused1>앗 아니요 한번도 이용해보진 않았어요. 근데 요즘 가격이 많이 내려갔다 그래서 구입하고 싶더라구요ㅠ<unused1>저는 가끔 가까운 거리갈 때는 자전거를 이용하는데 요즘 공유자전거도 많이 보이더라구요. ,아아! 저도 공유자전거 많이봤어요. 타보진 않았는데 그런 공유자전거는 전기자전거인가요?,4.0,"['비싸서 구매를 망설이고 있어요.</s><pad>', '비싸서 구매를 망설이고 있어요</s><pad>', '비싸서 구매를 망설이고 있네요</s>']","['비싸서 구매를 망설이고 있어요.<s>', '비싸서 구매를 망설이고 있어요<s>', '비싸서 구매를 망설이고 있네요<s>']"
test,3-04149-3,20370.0,22697.0,2주만이네요. 그동안 잘 지내셨어요? 요즘은 어떤 ost 들으세요?<unused1>드라마 제목이 생각 안나는데 @이름1@님과 @이름2@님이 나왔던 드라마에 @이름3@님이 부른 OST들어요,동백이 말씀하시는거죠? 전 얼마전에 길가다가 태양의후예 ost가 나오길래 오랜만에 따라 불렀내요,4.0,"['', '', '']","['', '', '']"
test,3-57152-3,20370.0,22697.0,4주만에 연락드리네요. 저는 점심에 책을 읽다 생각나서 연락드렸어요. 몸은 괜찮으세요?<unused1>아- 만성피로인 것 같아요. 병원에 갔는데 큰 이상은 없었습니다.,4주만에 연락드리네요. 저는 점심에 책을 읽다 생각나서 연락드렸어요. 몸은 괜찮으세요?,4.0,"['', '', '']","['', '', '']"
test,3-33021-3,20370.0,22697.0,안녕하세요 이야기 못 한 지 6주 만이네요. 그동안 잘 지내셨나요?<unused1>벌써 6주가 지났군요. 저는 장을 보고 있어요.<unused1>아 마트신가요? 어떤 걸 사시나요?<unused1>네 온라인으로 장을 보고 있습니다. 새벽배송으로요<unused1>아 새벽배송 또 편리하죠. 가끔은 너무 빨리 와서 무서울 정도지만요. 온라인으로 사면 제일 좋은 제품이 뭐라고 생각하세요?<unused1>저는 주로 무게가 있는 상품들은 온라인에서 구매를 해요.,"아 현명하시네요. 저는 꾸준히 구매해야하는 물이나 쌀, 혹은 항상 먹는 간식 같은 걸 인터넷으로 싸게 구매해요. 비슷하네요. ",4.0,"['</s><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad>', '<u>온라인에서 어떤 상품을 주로 구매하시는지 궁금해요</s>', '<u>온라인에서 어떤 상품을 주로 구매하시는지 궁금해요.</s>']","['<s>', '온라인에서 어떤 상품을 주로 구매하시는지 궁금해요<s>', '온라인에서 어떤 상품을 주로 구매하시는지 궁금해요.<s>']"
test,3-41411-3,20370.0,22697.0,9일만에 다시 뵙네요~ 잘지내셨나요?<unused1>네 오랜만에 뵙네요 어떻게 지내셨나요?<unused1>저는 오늘 월요일이라 출근해서 열심히 일하고 있습니다.<unused1>월요일이라 일하기 싫으시겠어요. 중국 아이폰공장에서 노동자 탈출한 뉴스 보셨나요??중국은 제로 코로나 정책이라고 너무 심하게 제제 하는거 같아요<unused1>그런 뉴스가 있었나요? 중국은 아무리 공산주의여도 좀 심한게 있는것 같더라고요 <unused1>아이폰 공장에서 코로나 확진자 나와서 봉쇄했다고 하더라구요. 봉쇄령을 못견디고 탈출하는거 같던데 오죽하면 탈출했나 싶어요<unused1>아 그런 사건이 있었나보네요. 정말 중국은 감금하고 그런걸 너무 쉽게 하는것 같아요 인권이라는건 찾아 볼수가 없네요 <unused1>그러니까요. 원래도 좀 그런부분이 있었는데 코로나 터지고 봉쇄령내리고 다 가둬버리는거 보면 정말 국민을 사람취급 안하는 느낌이예요,맞아요 그럼에도 국민들이 나라를 따른다는게 저는 정말 이해가 되질 않아요. 국민을 지키는게 나라인데 그렇지 못하잖아요,4.0,"['리겠네요.</s><pad><pad><pad><pad><pad><pad><pad><pad>', '리겠다던데.. 너무 무섭네요.</s><pad>', '리겠다던데.. 너무 무섭네요. </s>']","['리겠네요.<s>', '리겠다던데.. 너무 무섭네요.<s>', '리겠다던데.. 너무 무섭네요. <s>']"
test,3-20307-3,20370.0,22697.0,"안녕하세요, 일주일만입니다. 잘 지내셨나요?<unused1>네 저는 계속 가족과 바빠서 얼굴 볼 시간도 없다가 어제부터 좀 여유가 생겼어요. 님도 잘 지내시죠?<unused1>저도 잘 지냈습니다. 따님분 진로 문제는 어떻게 방향이 정해졌을까요?<unused1>사실 딸이 성악을 배워보고 싶어해서요. 이번 겨울방학 때부터 배우면서 계속 생각하고 이야기 하기로 했어요!<unused1>오, 그렇다면 예술고 쪽으로 진학을 생각하고 있는 건가요?<unused1>네 우선은 그렇게 생각하고 있는데 가고 싶다고 다 갈 수 있는건 아니니까 이왕 하는거 열심히 하자고 이야기하고 있습니다 하하!",그래도 긍정적으로 생각하시는 것 같아 좋네요. 보통 부모님들께서는 공부 쪽 말고 예체능 쪽으로 가는 것을 반대하시는 경우가 많은 것 같은데요.,4.0,"['했거든요.</s><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad>', '했습니다.</s><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad>', '했거든요.<u>혹시 대학 진학도 생각하시는 거 있으신가요,</s>']","['했거든요.<s>', '했습니다.<s>', '했거든요.혹시 대학 진학도 생각하시는 거 있으신가요,<s>']"
test,3-30135-3,20370.0,22697.0,안녕하세요 2일만에 뵙네요. 뭐하고 지내셨어요?<unused1>저는 이것저것 영화제 관련된 것도 좀 찾아보고 그렇게 지냈습니다. <unused1>아 영화제에 관심을 가지게 되셨군요. 영화제 보면 제가 관심없던 장르도 관심을 갖게되는것 같더라구요<unused1>영화제에서는 다양한 장르의 영화가 있겠군요? 개봉안한 작품들도 있죠?,보통 개봉작들 위주이고 영화관 정식개봉작이 아닌 단편영화들도 많더라구요. 저는 단편영화는 잘 몰랐었는데 영화제 통해서 좋은작품을 많이 알게 되었어요,4.0,"['', '', '']","['', '', '']"
test,3-74864-3,20370.0,22697.0,안녕하세요 정확히 20시간만에 대화네요. 그 사이 별 일 없으셨죠?<unused1>용산  참사에 대해 친구와 이야기를 나누었어요,아. 그 할로윈 축제 때 일어난 사고 말씀하시는거죠? 한 동안 마음이 아프고 착잡하고 기분이 계속 다운되더라고요. 이런 일이 21세기에 벌어진다는 게 믿기지가 않아요.,4.0,"['', '', '']","['', '', '']"
test,3-14048-3,20370.0,22697.0,"3일이 후딱 지나갔네요 잘 지내셨죠<unused1>네~ 벌써 시간이 그렇게 흘렀나요? 별일 없으셨죠?<unused1>네 아들이 수학여행 가서  준비해서 보냈어요<unused1>요새 수학여행 많이들 가더라구요. 며칠은 허전하시겠어요.<unused1>허전하기도 하고 신나기도 해요 ㅎㅎ<unused1>시원섭섭하시군요 ㅎㅎ 간만에 자유 좀 느껴도 되죠 뭐~ 그나저나 자제분이 있는 입장에서는 주거환경이 신경 쓰이실텐데, 어떤 점이 가장 신경 쓰이시나요?",공부할수 있는 환경이 중요한것 같아요 저희동네는 그렇지 못해서 먼곳으로 학교 학원 보내고 있거든요,4.0,"['에 갔다왔는데 교통체증이 심해서 버스를 못타서 버스타고 왔네요.</s><pad>', '에 갔다왔는데 교통체증이 심해서 버스를 못타서 버스타고 왔네요. </s>', '에 갔다왔는데 교통체증이 너무 심해서 버스를 못타서 버스타고 왔네요.</s>']","['에 갔다왔는데 교통체증이 심해서 버스를 못타서 버스타고 왔네요.<s>', '에 갔다왔는데 교통체증이 심해서 버스를 못타서 버스타고 왔네요. <s>', '에 갔다왔는데 교통체증이 너무 심해서 버스를 못타서 버스타고 왔네요.<s>']"
test,3-74160-3,20370.0,22697.0,오랜만에 연락드려요! 잘 지내셨어요?<unused1>벌써 시간이 이렇게 지났네요. 님도 잘 지내셨어요? 동생은 군 복무기간이 끝났나요?,오랜만에 연락드려요! 잘 지내셨어요?,4.0,"['', '', '']","['', '', '']"
test,3-04850-3,20370.0,22697.0,하루가 지났네요! 24시간이나 지났어요 참 시간빨리가넹ㅅ<unused1>벓서 하루가  지낫네요  반가워요<unused1>시간이 너무 빨리가는거같아요 하하... 눈깜짝할새에 가네요<unused1>20대만 지나면 세월이 훅 지나가는것 같아요,곧 30대가 다가오는데 무섭네요 더 빨리지나갈까봐..,4.0,"['', '', '']","['', '', '']"
test,3-60543-3,20370.0,22697.0,안녕하세요! 2주만에 연락드리네요 ㅎㅎ 그동안 시험도 무사히 끝났고 부모님 결혼기념일도 챙겨드렸어요!!<unused1>아 정말요?ㅎㅎㅎ 착하시네요~~ 어떻게 챙겨드렸나요~~??<unused1>레터링 케이크 주문제작하고 손편지 써드렸어요!! 아직 학생이라 ㅠㅠ 레터링 케이크가 되게 예쁘고 비싸더라구요 ㅎㅎㅎ<unused1>와~ 그러니까요... 돈 꽤들었겠는데요?ㅎㅎㅎ부모님이 좋아하셨나요? 저였음 엄청 행복했을거같아서요..ㅎㅎ<unused1>네!! 너무 예쁘고 맛있다고 좋아하셔서 뿌듯했어요 ㅎㅎ 그쪽도 레터링케이크 주문해보신 적 있으세요??<unused1>저는 없어요! 친구가 가져온거 먹어보기만해봤어요ㅋㅋㅋ나중에 남친생기면 한번 주문해봐야겠네요~~!<unused1>저두 처음 해봤는데 생각보다 더 맛있더라고요!! 저도 미래 남친한테서 받고싶어졌어요 ㅎㅎㅎ<unused1>ㅋㅋㅋ나중에 꼭 해달라고하세요! 갑자기 학생 나이가 부러워졌어요....ㅎㅎ 풋풋할거같아요 ㅋㅋ,"하핳,, 저도 빨리 고등학교 졸업하기 전에 연애해보고 싶어요ㅠㅠ 학생 때만 할 수 있는 연애가 있다고 하더라구요?!<u>학생 때 연애해보신 적도 있으신가요?!!",4.0,"['부모님이랑 선물 사줬어요.</s>', '부모님이랑 선물 사줬는데!</s>', '부모님이랑 선물 사줬거든요</s>']","['부모님이랑 선물 사줬어요.<s>', '부모님이랑 선물 사줬는데!<s>', '부모님이랑 선물 사줬거든요<s>']"
test,3-40067-3,20370.0,22697.0,"20시간만의 대화네요. 식사는 하셨나요?<unused1>시간이 벌써 그렇게 됐네요. 네, 방금 점심 먹고 왔어요. 식사는 하셨나요?<unused1>네. 저 오늘 쌀국수를 먹었어요. 요즘 쌀국수가 그렇게 좋더라고요.<unused1>쌀쌀한 날씨에 쌀국수 너무 좋죠. 저도 좋아해요. 저는 소고기 쌀국수 보다는 해물 쌀국수를 즐겨 먹긴 하네요.",아하 해물쌀국수라니 신기해요. 전 소고기쌀국수만 먹어봐서 해물칼쿡수 맛이 어떨지 궁금해지네요.,4.0,"['<pad><pad>', '</s><pad>', '</s>']","['', '<s>', '<s>']"
test,3-63073-3,20370.0,22697.0,"32시간만이네요! 저는 따뜻한 티한잔마시고 있었는데 뭐하세요?<unused1>저 지금 뭐하고 있는데 한번 맞춰보실래요? ㅎ<unused1>뭐하고 계셨어요? 음 tv보고계셨나요?
<unused1>저 사실은!ㅎ 저는 진짜 캠핑가려고 장소 정했어요.<unused1>오 드디어 정하셨나요? 어디로 가세요?<unused1>저 창원으로 가요! 누나 사신다고 하셨죠? ㅎ<unused1>네! 오 그럼 저도 놀러가도 돼나요? 호호 누구랑간다고 했죠?
<unused1>저 엄마 아빠랑 가서 누나 오시면 저 여자친구로 오해 받으실텐데 괜찮나요? ㅎㅎ",앗 그런가요? 호호 가족분들과 사이가 엄청좋으시네요! 혹시 게임도 하고 그런가요?,4.0,"['가기로 했거든요.</s><pad><pad>', '가기로 했거든요~</s><pad>', '가기로 했거든요~!</s>']","['가기로 했거든요.<s>', '가기로 했거든요~<s>', '가기로 했거든요~!<s>']"
test,3-07108-3,20370.0,22697.0,21시간 잘보냈나요? 친구들과 1박으로 여행을 간다면 어디로 가고싶나요?<unused1>저는 일단 제주도요~~ 꼭1박이여야하나요?ㅠㅋ<unused1>아니요 여러 박도 괜찮아요!! 제주도 좋죠 제주도 가봤어요?   <unused1>제주도 질리도록 갔어요 어릴때 ... 아직 10대인데도 제주도만 어릴때 10번이상 간거같아요 ㅜ <unused1>우와 부러워요 가면 주로 어디서 묵어요?<unused1>리조트로 자주 갔었던 것 같아요 ~~ 항상 가는 곳만 갔던 기억이 ... <unused1>저도 리조트로 다녔어요 저는 취사가 되는 룸이 좋아요 밤에 와인이랑 간단한 안주 만들어서 먹으면 그게 여행의 완성이지요 취사형으로 다니셨나요?<unused1>아마 그랬을 거예요~~ 라조트는 많이 없어지는 추세죠 지금은 ,리조트도 회원권 없어도 온라인으로 예약받더라고요 회원가와 크게 차이도 없고요,4.0,"['이 나네요</s>', '이 나요</s><pad>', '이 있네요</s>']","['이 나네요<s>', '이 나요<s>', '이 있네요<s>']"
test,3-55829-3,20370.0,22697.0,"6주나 지낫네요벌써!! 엄마랑 등산 얘기나눠보셨어요?<unused1>네. ㅋㅋ 그래서 이번 주 주말에 아빠 포함해서 다같이 동네 뒷산에 가기로 했습니다! ㅋㅋ<unused1>우아~~드디어 어머니께서도 섭외가 된거군요!<unused1>네~ 겉으로는 투덜거리시지만 마음 속으로는 한번 가보고 싶으셨나봐요. 살짝 찔러보니까 바로 넘어왔어요.<unused1>오오~ 굳굳 가서 님이 사진도 찍어주고그래용!<unused1>그래야겠네요, 특히 정상을 정복하시면 바로 찍어드려야겠어요.<unused1>오!! 좋네요. 님도같이찍어용. 찍어달라구 하면되니깐요. <unused1>흠... 그래도 엄마랑 아빠랑 오붓하게 있는 모습을 찍어드리는게 좋지 않을까요?",그것도 찍고 가족사진처럼 또 찍으면되죠 ㅎㅎ 등산하러갈때 간식은 뭐 가지고가요?,4.0,"['통수 맞죠</s><pad><pad><pad>', '는 습관이 생긴거 같아요</s>', '통수 맞을거예요</s>']","['통수 맞죠<s>', '는 습관이 생긴거 같아요<s>', '통수 맞을거예요<s>']"
test,3-81333-3,20370.0,22697.0,"5주만에 연락드려요. 그동안 게임은 많이 하셨나요?<unused1>와 벌써 5주인가요? 네 그동안 게임 타이틀 3개를 엔딩 보고 아이들과  즐겁게 했습니다.<unused1>정말 가정적인분 같아요. 동화 구연을 하고 계셔서 그런가 상당히 가정적이시네요.<u>저도 아들과 게임을 하고 있지만, 많이 해주진 못하거든요.<unused1>감사합니다. 아이들이 가장 소중하니까 같이 시간을 많이 보내려고 노력 하고 있어요.<unused1>저희 어릴때는 오락실 게임을 많이 했었는데, 생각나는 오락실 게임 있으세요?<unused1>저는 철권이랑 보글보글을 즐겨 했습니다. 어떠세요?<unused1>저도 한참 젊을 때 까지 오락실을 가끔씩 가서 철권이랑 메탈슬러그를 했었어요. 메탈슬러그 해보신 적 있으세요?<unused1>메탈슬러그 저도 해봤습니다. 그런데 잘 못해서 저는 철권 같은 격투 게임이 더 맞는 것 같아요.",저도 철권을 너무 재미있게 했던거 같아요. 철권 캐릭터 중에 어떤거 좋아하세요?,4.0,"['있습니다.</s><pad><pad>', '었어요.</s>', '었습니다.</s><pad>']","['있습니다.<s>', '었어요.<s>', '었습니다.<s>']"
test,3-61227-3,20370.0,22697.0,안녕하세요 21시간만에 대화를 하네요<unused1>반가워요~ 어제는 뭐하셨어요?,어제는 피부과에 잠깐 갔네요. 날씨가 여전히 건조해요,4.0,"['', '', '']","['', '', '']"
test,3-22511-3,20370.0,22697.0,"안녕하세요. 31시간만에 연락 드리나요? 일하느라 이제 연락드리네요.<u>그동안 뭐하고 시간 보내셨나요?<unused1>네 잘지내셨나요? 저는 밀린 집안일을 하며 보냈어요.<unused1>네 저도 잘 지냈어요. 전 저번에 말씀드렸던 신부수업을 계속 받고 있는데, @이름@님도 결혼 전에 이렇게 집안일에 대해 누가 가르쳐 주셨었나요?<unused1>아니요.저도 아무런 지식없이 결혼해 처음엔 잘모를때가 많았어요. 이렇게 결혼전에 신부수업은받으면 도움이 많이 되겠어요.",그렇군요. 그럼 만약 딸이 결혼을 한다면 어떤걸 알려주시고 싶나요?,4.0,"['맞아요. 신부는 결혼 후에 배우자와 혼인신고를 해야하니까요.</s><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad>', '맞아요. 신부는 결혼 후에 배우는 게 너무 중요하죠. <u>이제 슬슬 결혼 준비에 들어가야 할 것 같아요.</s><pad>', '맞아요. 신부는 결혼 후에 배우는 게 너무 중요하죠. <u>이제 슬슬 결혼 준비에 들어가야 할 것 같아요. </s>']","['맞아요. 신부는 결혼 후에 배우자와 혼인신고를 해야하니까요.<s>', '맞아요. 신부는 결혼 후에 배우는 게 너무 중요하죠. 이제 슬슬 결혼 준비에 들어가야 할 것 같아요.<s>', '맞아요. 신부는 결혼 후에 배우는 게 너무 중요하죠. 이제 슬슬 결혼 준비에 들어가야 할 것 같아요. <s>']"
